unix_ts,open,high,low,close,Volume,close time
1660598100000,24069.75000000,24085.70000000,24041.00000000,24081.37000000,257.02269000,1660598399999
1660598400000,24082.37000000,24145.43000000,24078.06000000,24120.14000000,652.04825000,1660598699999
1660598700000,24120.56000000,24140.00000000,24076.36000000,24089.82000000,339.98472000,1660598999999
1660599000000,24089.82000000,24095.80000000,24064.53000000,24070.72000000,149.78168000,1660599299999
1660599300000,24070.72000000,24084.28000000,24064.03000000,24069.88000000,114.64833000,1660599599999
1660599600000,24069.53000000,24099.70000000,24068.86000000,24095.60000000,139.27748000,1660599899999
1660599900000,24095.60000000,24100.00000000,24065.02000000,24094.27000000,198.77869000,1660600199999
1660600200000,24094.27000000,24099.94000000,24041.68000000,24045.44000000,219.98113000,1660600499999
1660600500000,24045.44000000,24058.04000000,23982.00000000,24026.63000000,502.22460000,1660600799999
1660600800000,24027.43000000,24045.94000000,23969.09000000,24002.78000000,469.78040000,1660601099999
1660601100000,24002.78000000,24026.34000000,23983.20000000,24016.95000000,354.43416000,1660601399999
1660601400000,24016.95000000,24120.00000000,24006.51000000,24112.86000000,782.66111000,1660601699999
1660601700000,24112.86000000,24150.00000000,24089.52000000,24131.66000000,742.78408000,1660601999999
1660602000000,24131.66000000,24134.40000000,24069.31000000,24089.97000000,483.82305000,1660602299999
1660602300000,24089.97000000,24099.99000000,24055.65000000,24075.27000000,446.57697000,1660602599999
1660602600000,24072.32000000,24115.38000000,24065.86000000,24102.64000000,414.06450000,1660602899999
1660602900000,24102.64000000,24109.31000000,24074.29000000,24091.98000000,348.44478000,1660603199999
1660603200000,24091.98000000,24097.73000000,24056.46000000,24057.25000000,334.81437000,1660603499999
1660603500000,24058.94000000,24063.94000000,24010.00000000,24027.44000000,414.79640000,1660603799999
1660603800000,24028.87000000,24048.59000000,24005.49000000,24041.82000000,312.54572000,1660604099999
1660604100000,24040.00000000,24046.93000000,24003.11000000,24013.72000000,506.26431000,1660604399999
1660604400000,24013.72000000,24015.28000000,23830.29000000,23884.98000000,1946.69665000,1660604699999
1660604700000,23884.97000000,23897.01000000,23811.75000000,23856.29000000,1053.16629000,1660604999999
1660605000000,23856.41000000,23857.59000000,23773.22000000,23795.97000000,1500.59399000,1660605299999
1660605300000,23795.97000000,23850.00000000,23782.56000000,23847.26000000,743.24577000,1660605599999
1660605600000,23846.58000000,24008.09000000,23833.41000000,24005.55000000,1397.95479000,1660605899999
1660605900000,24008.09000000,24116.82000000,23996.31000000,24055.00000000,1466.43127000,1660606199999
1660606200000,24055.05000000,24110.00000000,24012.02000000,24093.03000000,871.33105000,1660606499999
1660606500000,24093.03000000,24154.10000000,24085.86000000,24138.08000000,903.99789000,1660606799999
1660606800000,24138.08000000,24167.59000000,24137.01000000,24159.79000000,690.54959000,1660607099999
1660607100000,24160.62000000,24192.83000000,24121.00000000,24136.95000000,807.48567000,1660607399999
1660607400000,24138.16000000,24160.00000000,24108.26000000,24155.73000000,517.56228000,1660607699999
1660607700000,24153.10000000,24158.50000000,24063.90000000,24094.82000000,599.23591000,1660607999999
1660608000000,24093.04000000,24120.00000000,24051.57000000,24088.40000000,892.47872000,1660608299999
1660608300000,24090.34000000,24147.50000000,24066.16000000,24141.51000000,568.57501000,1660608599999
1660608600000,24143.23000000,24163.84000000,24094.72000000,24110.54000000,665.85405000,1660608899999
1660608900000,24109.32000000,24111.38000000,23958.54000000,24027.03000000,1388.17879000,1660609199999
1660609200000,24027.03000000,24064.05000000,23994.24000000,24010.00000000,805.20084000,1660609499999
1660609500000,24008.59000000,24017.92000000,23978.94000000,23994.84000000,664.40285000,1660609799999
1660609800000,23994.84000000,24075.36000000,23972.52000000,24033.45000000,836.35440000,1660610099999
1660610100000,24031.57000000,24067.48000000,24013.00000000,24028.90000000,484.92004000,1660610399999
1660610400000,24029.56000000,24095.00000000,24022.71000000,24088.51000000,810.07616000,1660610699999
1660610700000,24089.88000000,24129.16000000,24067.08000000,24110.84000000,643.03011000,1660610999999
1660611000000,24110.84000000,24162.41000000,24105.52000000,24149.99000000,687.12356000,1660611299999
1660611300000,24151.08000000,24162.31000000,24090.70000000,24124.80000000,592.32000000,1660611599999
1660611600000,24124.80000000,24195.30000000,24115.00000000,24163.89000000,834.46290000,1660611899999
1660611900000,24163.89000000,24210.00000000,24161.84000000,24168.92000000,773.04663000,1660612199999
1660612200000,24168.92000000,24198.78000000,24166.43000000,24189.01000000,508.88889000,1660612499999
1660612500000,24188.36000000,24201.22000000,24171.83000000,24196.74000000,450.74041000,1660612799999
1660612800000,24195.53000000,24227.68000000,24180.00000000,24212.79000000,786.17956000,1660613099999
1660613100000,24212.79000000,24232.91000000,24173.00000000,24185.18000000,599.24843000,1660613399999
1660613400000,24185.18000000,24247.49000000,24180.60000000,24233.72000000,606.68879000,1660613699999
1660613700000,24232.55000000,24238.55000000,24172.92000000,24188.55000000,559.50190000,1660613999999
1660614000000,24189.20000000,24207.95000000,24175.49000000,24193.69000000,380.82539000,1660614299999
1660614300000,24194.62000000,24200.00000000,24134.16000000,24136.11000000,449.67289000,1660614599999
1660614600000,24134.40000000,24169.50000000,24100.59000000,24105.32000000,691.08387000,1660614899999
1660614900000,24105.32000000,24132.52000000,24100.00000000,24108.33000000,471.29401000,1660615199999
1660615200000,24109.10000000,24148.57000000,24099.16000000,24135.14000000,483.57487000,1660615499999
1660615500000,24135.14000000,24199.99000000,24127.59000000,24150.75000000,733.16549000,1660615799999
1660615800000,24149.40000000,24172.82000000,24138.82000000,24162.41000000,343.20747000,1660616099999
1660616100000,24163.83000000,24192.33000000,24140.00000000,24151.22000000,425.56673000,1660616399999
1660616400000,24151.22000000,24161.41000000,24126.44000000,24128.46000000,319.93147000,1660616699999
1660616700000,24128.46000000,24187.57000000,24127.50000000,24177.65000000,333.55196000,1660616999999
1660617000000,24177.65000000,24198.82000000,24153.20000000,24158.59000000,390.85652000,1660617299999
1660617300000,24158.59000000,24180.03000000,24084.14000000,24107.28000000,546.25431000,1660617599999
1660617600000,24106.79000000,24118.46000000,24051.38000000,24060.24000000,738.86715000,1660617899999
1660617900000,24060.24000000,24075.71000000,24044.44000000,24062.32000000,561.21630000,1660618199999
1660618200000,24063.30000000,24074.78000000,24018.75000000,24059.78000000,559.94441000,1660618499999
1660618500000,24058.56000000,24060.82000000,24023.71000000,24046.18000000,436.82175000,1660618799999
1660618800000,24046.18000000,24054.45000000,23989.48000000,24015.14000000,779.69493000,1660619099999
1660619100000,24016.48000000,24018.91000000,23908.67000000,23923.98000000,1035.77075000,1660619399999
1660619400000,23923.86000000,23925.14000000,23853.00000000,23865.45000000,1370.59083000,1660619699999
1660619700000,23867.37000000,23988.00000000,23865.44000000,23986.73000000,1088.97955000,1660619999999
1660620000000,23986.73000000,23999.66000000,23951.69000000,23996.02000000,519.28788000,1660620299999
1660620300000,23996.17000000,24181.13000000,23989.60000000,24137.54000000,1487.68537000,1660620599999
1660620600000,24136.33000000,24153.19000000,24083.41000000,24100.50000000,879.46557000,1660620899999
1660620900000,24100.50000000,24138.55000000,24076.68000000,24122.10000000,535.29306000,1660621199999
1660621200000,24122.10000000,24143.03000000,24097.88000000,24099.33000000,520.62431000,1660621499999
1660621500000,24100.73000000,24120.90000000,24074.42000000,24114.77000000,390.25316000,1660621799999
1660621800000,24114.77000000,24116.57000000,24075.35000000,24098.63000000,374.33551000,1660622099999
1660622100000,24099.52000000,24177.47000000,24075.01000000,24083.42000000,814.30733000,1660622399999
1660622400000,24083.25000000,24125.08000000,24077.43000000,24118.25000000,562.28484000,1660622699999
1660622700000,24118.25000000,24144.77000000,24097.40000000,24114.84000000,592.03392000,1660622999999
1660623000000,24116.32000000,24130.00000000,24080.00000000,24089.67000000,416.59602000,1660623299999
1660623300000,24087.86000000,24097.99000000,24038.26000000,24052.25000000,624.42503000,1660623599999
1660623600000,24052.25000000,24058.86000000,24017.86000000,24048.34000000,498.34138000,1660623899999
1660623900000,24048.34000000,24067.82000000,24012.50000000,24022.76000000,547.00908000,1660624199999
1660624200000,24021.98000000,24039.94000000,23980.28000000,23982.26000000,700.46850000,1660624499999
1660624500000,23982.26000000,24041.22000000,23970.23000000,24029.38000000,467.41049000,1660624799999
1660624800000,24029.38000000,24037.94000000,23989.62000000,23998.54000000,402.98047000,1660625099999
1660625100000,23998.54000000,24034.15000000,23980.05000000,24020.97000000,485.33618000,1660625399999
1660625400000,24020.97000000,24026.40000000,23993.68000000,23999.35000000,307.48803000,1660625699999
1660625700000,23999.35000000,24013.72000000,23934.87000000,23957.47000000,733.27224000,1660625999999
1660626000000,23959.00000000,23979.85000000,23924.32000000,23938.82000000,561.99700000,1660626299999
1660626300000,23938.82000000,23955.00000000,23911.01000000,23947.58000000,474.80971000,1660626599999
1660626600000,23946.40000000,23948.93000000,23898.61000000,23904.68000000,884.73364000,1660626899999
1660626900000,23904.68000000,23917.00000000,23795.67000000,23880.44000000,1769.89183000,1660627199999
1660627200000,23880.44000000,23891.58000000,23840.33000000,23853.30000000,843.42901000,1660627499999
1660627500000,23852.79000000,23944.09000000,23845.60000000,23924.83000000,809.47365000,1660627799999
1660627800000,23924.83000000,23942.30000000,23888.42000000,23909.22000000,694.35343000,1660628099999
1660628100000,23910.06000000,23912.11000000,23860.46000000,23894.44000000,547.45680000,1660628399999
1660628400000,23894.44000000,23920.69000000,23891.15000000,23898.10000000,540.31958000,1660628699999
1660628700000,23897.18000000,23924.49000000,23862.64000000,23922.65000000,516.61895000,1660628999999
1660629000000,23922.12000000,24011.01000000,23910.21000000,23986.73000000,908.30688000,1660629299999
1660629300000,23988.27000000,23990.51000000,23926.93000000,23948.01000000,664.58448000,1660629599999
1660629600000,23948.01000000,23986.86000000,23938.95000000,23975.75000000,515.24435000,1660629899999
1660629900000,23973.62000000,23977.57000000,23911.53000000,23931.86000000,488.95836000,1660630199999
1660630200000,23931.86000000,23977.74000000,23915.36000000,23957.25000000,495.95159000,1660630499999
1660630500000,23957.26000000,24007.46000000,23952.32000000,23999.15000000,803.26921000,1660630799999
1660630800000,23999.14000000,24021.63000000,23979.19000000,24004.18000000,527.95554000,1660631099999
1660631100000,24003.98000000,24016.10000000,23994.92000000,24003.71000000,476.18523000,1660631399999
1660631400000,24003.71000000,24003.72000000,23965.02000000,23987.71000000,417.14219000,1660631699999
1660631700000,23987.71000000,24009.09000000,23981.21000000,23995.67000000,333.37958000,1660631999999
1660632000000,23994.50000000,24034.98000000,23982.64000000,24030.19000000,465.82375000,1660632299999
1660632300000,24031.73000000,24039.74000000,24000.53000000,24031.22000000,557.61671000,1660632599999
1660632600000,24031.81000000,24042.62000000,23999.03000000,24000.46000000,483.88678000,1660632899999
1660632900000,24000.46000000,24028.29000000,23990.77000000,23998.38000000,355.59159000,1660633199999
1660633200000,23997.31000000,24028.99000000,23992.51000000,24007.50000000,432.46646000,1660633499999
1660633500000,24008.23000000,24025.00000000,23989.00000000,24008.86000000,446.34148000,1660633799999
1660633800000,24008.86000000,24011.34000000,23989.73000000,24002.95000000,442.02943000,1660634099999
1660634100000,24002.95000000,24012.73000000,23994.85000000,24009.64000000,293.52152000,1660634399999
1660634400000,24009.64000000,24012.31000000,23994.17000000,23999.25000000,286.52430000,1660634699999
1660634700000,24000.48000000,24008.60000000,23965.62000000,24000.92000000,315.24781000,1660634999999
1660635000000,24000.92000000,24033.54000000,23994.25000000,24022.99000000,474.15461000,1660635299999
1660635300000,24022.99000000,24040.00000000,24013.25000000,24039.25000000,379.54645000,1660635599999
1660635600000,24039.25000000,24042.80000000,23941.18000000,23948.90000000,591.68165000,1660635899999
1660635900000,23947.81000000,24005.31000000,23932.56000000,24003.80000000,590.83167000,1660636199999
1660636200000,24003.80000000,24008.30000000,23981.55000000,23991.07000000,334.77254000,1660636499999
1660636500000,23991.07000000,24067.98000000,23988.77000000,24066.93000000,577.91608000,1660636799999
1660636800000,24067.77000000,24081.24000000,24021.36000000,24043.33000000,785.38029000,1660637099999
1660637100000,24043.33000000,24048.00000000,24003.96000000,24046.61000000,451.51893000,1660637399999
1660637400000,24046.61000000,24055.22000000,24012.29000000,24018.81000000,358.87235000,1660637699999
1660637700000,24018.81000000,24036.34000000,24010.10000000,24015.37000000,387.46271000,1660637999999
1660638000000,24015.37000000,24022.59000000,23985.01000000,24020.20000000,609.17660000,1660638299999
1660638300000,24019.21000000,24028.56000000,23996.36000000,24016.57000000,506.89164000,1660638599999
1660638600000,24016.57000000,24022.71000000,23995.00000000,24007.24000000,373.66013000,1660638899999
1660638900000,24007.24000000,24027.27000000,24006.27000000,24021.57000000,422.78139000,1660639199999
1660639200000,24022.47000000,24032.30000000,23978.10000000,23993.51000000,513.59077000,1660639499999
1660639500000,23995.01000000,24017.78000000,23968.78000000,24013.28000000,679.17347000,1660639799999
1660639800000,24013.28000000,24026.32000000,23988.70000000,23995.37000000,506.56301000,1660640099999
1660640100000,23995.37000000,24021.22000000,23985.00000000,23992.82000000,507.43890000,1660640399999
1660640400000,23992.82000000,24009.64000000,23980.82000000,24003.31000000,422.04022000,1660640699999
1660640700000,24004.41000000,24061.20000000,24002.39000000,24051.52000000,857.11372000,1660640999999
1660641000000,24051.52000000,24065.73000000,24022.60000000,24030.30000000,604.07615000,1660641299999
1660641300000,24030.30000000,24080.00000000,24024.75000000,24062.99000000,653.08565000,1660641599999
